market,secid,n_obs,expected_market_days,coverage,zero_share,first_date,last_date,mean_return,std_return,max_abs_return,core_liquid,broad
bonds,RU000A0JTZF1,1451,2119,0.6847569608305805,0.025499655410062026,2020-05-26,2026-05-15,5.5438199812059144e-05,0.012851262629279247,0.488986138271685,False,False
bonds,RU000A0JU9K4,381,2119,0.1798017932987258,0.0,2020-05-26,2026-05-15,0.001773629365444203,0.01890118078008262,0.369606016781627,False,False
bonds,RU000A0JUAH8,1667,2119,0.7866918357715904,0.0,2019-10-15,2026-05-15,0.00039965889148259873,0.004724126699666555,0.0772327208630464,False,False
bonds,RU000A0JUKX4,1516,2119,0.7154318074563474,0.029023746701846966,2020-05-26,2026-05-15,0.0004073089080574215,0.012486917339561577,0.101954339982459,False,False
bonds,RU000A0JUT85,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.00042442596131293483,0.09908062803421006,0.597220965505583,False,False
bonds,RU000A0JV0T3,381,2119,0.1798017932987258,0.0,2020-05-26,2026-05-15,-0.0008887387991150694,0.03243963912695182,0.63235377909343,False,False
bonds,RU000A0JV4R9,1390,2119,0.6559697970740915,0.04100719424460432,2020-05-26,2026-05-15,0.0003859002094262872,0.005448429821264864,0.0667811324936168,False,False
bonds,RU000A0JV755,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,-0.00030699849530163245,0.04337278528457282,0.664243244168567,False,False
bonds,RU000A0JVLA8,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.0003812537273480474,0.0002764645282992323,0.00179142484709924,False,False
bonds,RU000A0JVM32,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.00039292820220120355,0.09578947742917651,0.82131065451084,False,False
bonds,RU000A0JVRL2,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.0003676536062531212,0.031996706433482,0.487689142837731,False,False
bonds,RU000A0JVVL4,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.0005516623759310971,0.08973696141168334,0.900034806041015,False,False
bonds,RU000A0JWB59,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.00045702366634410883,0.02987986914401702,0.483030268472046,False,False
bonds,RU000A0JWGS8,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.0004932273221292016,0.037735812053334254,0.322618062747161,False,False
bonds,RU000A0JWHA4,1666,2119,0.7862199150542709,0.0006002400960384153,2019-10-15,2026-05-15,0.000265118973945026,0.08809436955241495,1.26494855470575,False,False
bonds,RU000A0JWHU2,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.00010986665905691533,0.02938381659127428,0.195155368089131,False,False
bonds,RU000A0JWHW8,1516,2119,0.7154318074563474,0.0013192612137203166,2020-05-26,2026-05-15,-0.0010607512851430595,0.02988939526499617,0.702296735263602,False,False
bonds,RU000A0JWK74,1516,2119,0.7154318074563474,0.0032981530343007917,2020-05-26,2026-05-15,0.0003068961877719072,0.014213388308752557,0.0943827830242639,False,False
bonds,RU000A0JWM15,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.0007684729922694716,0.08375620418256374,0.746887882741397,False,False
bonds,RU000A0JWMZ1,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.00042813016951460774,0.00025538097575786566,0.00173557981289798,False,False
bonds,RU000A0JWN22,499,2119,0.23548843794242566,0.0,2020-05-26,2022-05-17,0.0004306378836641797,0.00026042819192510487,0.00150638348906182,False,False
bonds,RU000A0JWN89,99,2119,0.04672015101462954,0.0,2020-05-26,2020-10-14,0.000315251017111106,0.0023206460013244744,0.00749984528526594,False,False
bonds,RU000A0JWST1,1638,2119,0.7730061349693251,0.004273504273504274,2019-11-26,2026-05-15,0.0002334546906976381,0.00859059321426923,0.113909183384063,False,False
bonds,RU000A0JWT91,1516,2119,0.7154318074563474,0.002638522427440633,2020-05-26,2026-05-15,-0.00016512471722099142,0.020653135577551447,0.665742507403548,False,False
bonds,RU000A0JWTL6,1638,2119,0.7730061349693251,0.002442002442002442,2019-11-26,2026-05-15,0.0003985256157041239,0.02545782761658048,0.282373322274325,False,False
bonds,RU000A0JWTN2,1638,2119,0.7730061349693251,0.001221001221001221,2019-11-26,2026-05-15,0.00040711437874052444,0.01468841715875244,0.11434122595738,False,False
bonds,RU000A0JWTV5,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,8.6754089358122e-06,0.02717879049812969,0.359392656985347,False,False
bonds,RU000A0JWUB5,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.00027441577904046486,0.024825479188668117,0.391578652291074,False,False
bonds,RU000A0JWV63,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.0003060601863439676,0.005719258111465473,0.0839286430130294,False,False
bonds,RU000A0JWV89,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.00015501179260897014,0.016235366280545928,0.0944936926050119,False,False
bonds,RU000A0JWVL2,1516,2119,0.7154318074563474,0.0,2020-05-26,2026-05-15,0.0004584600840324585,0.014628813565670426,0.151759954774656,False,False
